н,дкн,гам,монте
,,26.714285714285715,
,,26.714285714285715,
,,26.714285714285715,
,,26.75824175824176,
,,26.75824175824176,
,,26.791208791208792,
,,26.802197802197803,
,,26.813186813186814,
,,26.835164835164836,
,,26.857142857142858,
,,26.912087912087912,
,,26.934065934065934,
,,27.01098901098901,
,,27.021978021978022,
,,27.054945054945055,
,,27.10989010989011,
,,27.142857142857142,
,,27.175824175824175,
,,27.197802197802197,
,,27.21978021978022,
,,27.288888888888888,
,,27.426966292134832,
,,27.43820224719101,
,,27.50561797752809,
,,27.56179775280899,
,,27.636363636363637,
,,27.681818181818183,
,,27.71590909090909,
,,27.75,
,,27.772727272727273,
,,27.84090909090909,
,,27.852272727272727,
,,27.875,
,,27.875,
,,27.886363636363637,
,,27.897727272727273,
,,27.920454545454547,
,,27.943181818181817,
,,27.943181818181817,
,,27.96590909090909,
,,27.988636363636363,
,,28.022727272727273,
,,28.03409090909091,
,,28.03409090909091,
,,28.056818181818183,
,,28.068181818181817,
,,28.09090909090909,
,,28.113636363636363,
,,28.204545454545453,
,,28.272727272727273,
,,28.28409090909091,
,,28.306818181818183,
,,28.318181818181817,
,,28.318181818181817,
,,28.34090909090909,
,,28.363636363636363,
,,28.397727272727273,
,,28.420454545454547,
,,28.46590909090909,
,,28.477272727272727,
,,28.522727272727273,
,,28.53409090909091,
,,28.556818181818183,
,,28.579545454545453,
,,28.579545454545453,
,,28.602272727272727,
,,28.625,
,,28.704545454545453,
,,28.761363636363637,
,,28.795454545454547,
,,28.829545454545453,
,,28.863636363636363,
,,28.920454545454547,
,,28.943181818181817,
,,29.0,
,,29.011363636363637,
,,29.03409090909091,
,,29.056818181818183,
,,29.079545454545453,
,,29.113636363636363,
,,29.147727272727273,
,,29.15909090909091,
,,29.181818181818183,
,,29.21590909090909,
,,29.227272727272727,
,,29.25,
,,29.25,
,,29.28409090909091,
,,29.318181818181817,
,,29.329545454545453,
,,29.34090909090909,
,,29.363636363636363,
,,29.386363636363637,
,,29.386363636363637,
,,29.431818181818183,
,,29.46590909090909,
,,29.46590909090909,
,,29.46590909090909,
,,29.5,
,,29.545454545454547,
,,29.545454545454547,
,,29.556818181818183,
,,29.613636363636363,
,,29.647727272727273,
,,29.670454545454547,
,,29.693181818181817,
,,29.727272727272727,
,,29.772727272727273,
,,29.795454545454547,
,,29.82758620689655,
,,29.93103448275862,
,,30.0,
,,30.011627906976745,
,,30.03488372093023,
,,30.058139534883722,
,,30.1046511627907,
,,30.151162790697676,
,,30.174418604651162,
,,30.197674418604652,
,,30.232558139534884,
,,30.25581395348837,
,,30.25581395348837,
,,30.313953488372093,
,,30.337209302325583,
,,30.372093023255815,
,,30.38372093023256,
,,30.406976744186046,
,,30.41860465116279,
,,30.453488372093023,
,,30.46511627906977,
,,30.511627906976745,
,,30.523255813953487,
,,30.558139534883722,
,,30.593023255813954,
,,30.61627906976744,
,,30.61627906976744,
,,30.61627906976744,
,,30.63953488372093,
,,30.697674418604652,
,,30.732558139534884,
,,30.77906976744186,
,,30.802325581395348,
,,30.813953488372093,
,,30.825581395348838,
,,30.872093023255815,
,,30.906976744186046,
,,30.976744186046513,
,,31.03488372093023,
,,31.058139534883722,
,,31.093023255813954,
,,31.127906976744185,
,,31.13953488372093,
,,31.151162790697676,
,,31.152941176470588,
,,31.2,
,,31.223529411764705,
,,31.258823529411764,
,,31.270588235294117,
,,31.294117647058822,
,,31.294117647058822,
,,31.305882352941175,
,,31.32941176470588,
,,31.36470588235294,
,,31.376470588235293,
,,31.423529411764704,
,,31.44705882352941,
,,31.49411764705882,
,,31.50588235294118,
,,31.541176470588237,
,,31.58823529411765,
,,31.623529411764707,
,,31.623529411764707,
,,31.658823529411766,
,,31.658823529411766,
,,31.67058823529412,
,,31.71764705882353,
,,31.75294117647059,
,,31.788235294117648,
,,31.8,
,,31.847058823529412,
,,31.870588235294118,
,,31.894117647058824,
,,31.929411764705883,
,,31.96470588235294,
,,32.0,
,,32.03529411764706,
,,32.04705882352941,
,,32.05882352941177,
,,32.05882352941177,
,,32.09411764705882,
,,32.11764705882353,
,,32.16470588235294,
,,32.1764705882353,
,,32.2,
,,32.21176470588235,
,,32.22352941176471,
,,32.247058823529414,
,,32.27058823529412,
,,32.34117647058824,
,,32.37647058823529,
,,32.45882352941177,
,,32.48235294117647,
,,32.51764705882353,
,,32.54117647058823,
,,32.576470588235296,
,,32.62352941176471,
,,32.62352941176471,
,,32.65882352941176,
,,32.68235294117647,
,,32.752941176470586,
,,32.77647058823529,
,,32.8,
,,32.84705882352941,
,,32.89411764705882,
,,32.95294117647059,
,,32.98823529411764,
,,33.03529411764706,
,,33.04705882352941,
,,33.082352941176474,
,,33.09411764705882,
,,33.15294117647059,
,,33.1764705882353,
,,33.2,
,,33.22352941176471,
,,33.27058823529412,
,,33.294117647058826,
,,33.32941176470588,
,,33.36470588235294,
,,33.38823529411765,
,,33.411764705882355,
,,33.423529411764704,
,,33.423529411764704,
,,33.43529411764706,
,,33.45882352941177,
,,33.48235294117647,
,,33.49411764705882,
,,33.529411764705884,
,,33.54117647058823,
,,33.56470588235294,
,,33.6,
,,33.61176470588235,
,,33.63529411764706,
,,33.68235294117647,
,,33.694117647058825,
,,33.72941176470588,
,,33.741176470588236,
,,33.752941176470586,
,,33.8,
,,33.80952380952381,
,,33.857142857142854,
,,33.86904761904762,
,,33.904761904761905,
,,33.92857142857143,
,,33.95238095238095,
,,33.964285714285715,
,,34.01190476190476,
,,34.023809523809526,
,,34.04761904761905,
,,34.11904761904762,
,,34.154761904761905,
,,34.19047619047619,
,,34.23809523809524,
,,34.273809523809526,
,,34.333333333333336,
,,34.345238095238095,
,,34.38095238095238,
,,34.404761904761905,
,,34.404761904761905,
,,34.42857142857143,
,,34.45238095238095,
,,34.476190476190474,
,,34.535714285714285,
,,34.54761904761905,
,,34.57142857142857,
,,34.57142857142857,
,,34.583333333333336,
,,34.595238095238095,
,,34.61904761904762,
,,34.714285714285715,
,,34.75,
,,34.75,
,,34.79761904761905,
,,34.82142857142857,
,,34.857142857142854,
,,34.86904761904762,
,,34.86904761904762,
,,34.892857142857146,
,,34.92857142857143,
,,34.94047619047619,
,,34.95238095238095,
,,34.964285714285715,
,,34.98809523809524,
,,35.035714285714285,
,,35.083333333333336,
,,35.107142857142854,
,,35.154761904761905,
,,35.226190476190474,
,,35.26190476190476,
,,35.285714285714285,
,,35.333333333333336,
,,35.357142857142854,
,,35.416666666666664,
,,35.44047619047619,
,,35.476190476190474,
,,35.5,
,,35.535714285714285,
,,35.54761904761905,
,,35.607142857142854,
,,35.654761904761905,
,,35.666666666666664,
,,35.69047619047619,
,,35.773809523809526,
,,35.80952380952381,
,,35.857142857142854,
,,35.857142857142854,
,,35.904761904761905,
,,35.92857142857143,
,,35.964285714285715,
,,36.0,
,,36.04761904761905,
,,36.05952380952381,
,,36.083333333333336,
,,36.107142857142854,
,,36.11904761904762,
,,36.142857142857146,
,,36.166666666666664,
,,36.17857142857143,
,,36.20238095238095,
,,36.214285714285715,
,,36.26190476190476,
,,36.357142857142854,
,,36.392857142857146,
,,36.392857142857146,
,,36.45783132530121,
,,36.45783132530121,
,,36.46987951807229,
,,36.54216867469879,
,,36.55421686746988,
,,36.57831325301205,
,,36.65060240963855,
,,36.68674698795181,
,,36.68674698795181,
,,36.69879518072289,
,,36.734939759036145,
,,36.74698795180723,
,,36.74698795180723,
,,36.78313253012048,
,,36.80722891566265,
,,36.855421686746986,
,,36.855421686746986,
,,36.9277108433735,
,,36.95180722891566,
,,36.975903614457835,
,,37.073170731707314,
,,37.073170731707314,
,,37.109756097560975,
,,37.1219512195122,
,,37.13414634146341,
,,37.18292682926829,
,,37.21951219512195,
,,37.24390243902439,
,,37.24390243902439,
,,37.292682926829265,
,,37.353658536585364,
,,37.390243902439025,
,,37.426829268292686,
,,37.48780487804878,
,,37.53658536585366,
,,37.5609756097561,
,,37.59756097560975,
,,37.6219512195122,
,,37.63414634146341,
,,37.63414634146341,
,,37.68292682926829,
,,37.707317073170735,
,,37.707317073170735,
,,37.73170731707317,
,,37.78048780487805,
,,37.81707317073171,
,,37.84146341463415,
,,37.84146341463415,
,,37.890243902439025,
,,37.926829268292686,
,,37.926829268292686,
,,37.97560975609756,
,,38.01219512195122,
,,38.048780487804876,
,,38.08536585365854,
,,38.109756097560975,
,,38.1219512195122,
,,38.15853658536585,
,,38.18292682926829,
,,38.23170731707317,
,,38.26829268292683,
,,38.292682926829265,
,,38.329268292682926,
,,38.353658536585364,
,,38.36585365853659,
,,38.426829268292686,
,,38.426829268292686,
,,38.47560975609756,
,,38.53658536585366,
,,38.548780487804876,
,,38.5609756097561,
,,38.59756097560975,
,,38.646341463414636,
,,38.69512195121951,
,,38.74390243902439,
,,38.78048780487805,
,,38.792682926829265,
,,38.80487804878049,
,,38.84146341463415,
,,38.8780487804878,
,,38.926829268292686,
,,38.97560975609756,
,,38.98780487804878,
,,39.01219512195122,
,,39.01219512195122,
,,39.03658536585366,
,,39.048780487804876,
,,39.1219512195122,
,,39.15853658536585,
,,39.18292682926829,
,,39.19512195121951,
,,39.21951219512195,
,,39.25609756097561,
,,39.292682926829265,
,,39.31707317073171,
,,39.329268292682926,
,,39.3780487804878,
,,39.41463414634146,
,,39.451219512195124,
,,39.47560975609756,
,,39.52439024390244,
,,39.548780487804876,
,,39.59756097560975,
,,39.646341463414636,
,,39.65853658536585,
,,39.68292682926829,
,,39.71951219512195,
,,39.75609756097561,
,,39.78048780487805,
,,39.829268292682926,
,,39.853658536585364,
,,39.8780487804878,
,,39.890243902439025,
,,39.90243902439025,
,,39.91463414634146,
,,39.9390243902439,
,,39.97560975609756,
,,39.98780487804878,
,,40.02439024390244,
,,40.0609756097561,
,,40.08536585365854,
,,40.09756097560975,
,,40.15853658536585,
,,40.207317073170735,
,,40.23170731707317,
,,40.26829268292683,
,,40.28048780487805,
,,40.28048780487805,
,,40.292682926829265,
,,40.36585365853659,
,,40.390243902439025,
,,40.4390243902439,
,,40.47560975609756,
,,40.52439024390244,
,,40.573170731707314,
,,40.65853658536585,
,,40.707317073170735,
,,40.74390243902439,
,,40.76829268292683,
,,40.80487804878049,
,,40.829268292682926,
,,40.84146341463415,
,,40.853658536585364,
,,40.890243902439025,
,,40.926829268292686,
,,40.97560975609756,
,,41.0,
,,41.01219512195122,
,,41.073170731707314,
,,41.098765432098766,
,,41.123456790123456,
,,41.123456790123456,
,,41.160493827160494,
,,41.19753086419753,
,,41.25925925925926,
,,41.32098765432099,
,,41.370370370370374,
,,41.382716049382715,
,,41.382716049382715,
,,41.4320987654321,
,,41.46913580246913,
,,41.53086419753087,
,,41.58024691358025,
,,41.60493827160494,
,,41.67901234567901,
,,41.67901234567901,
,,41.71604938271605,
,,41.75308641975309,
,,41.79012345679013,
,,41.80246913580247,
,,41.82716049382716,
,,41.851851851851855,
,,41.888888888888886,
,,41.91358024691358,
,,41.96296296296296,
,,41.98765432098765,
,,42.04938271604938,
,,42.074074074074076,
,,42.111111111111114,
,,42.123456790123456,
,,42.160493827160494,
,,42.17283950617284,
,,42.23456790123457,
,,42.27160493827161,
,,42.30864197530864,
,,42.370370370370374,
,,42.407407407407405,
,,42.45679012345679,
,,42.54320987654321,
,,42.5679012345679,
,,42.592592592592595,
,,42.60493827160494,
,,42.641975308641975,
,,42.67901234567901,
,,42.7037037037037,
,,42.80246913580247,
,,42.876543209876544,
,,42.901234567901234,
,,42.901234567901234,
,,42.93827160493827,
,,42.98765432098765,
,,43.03703703703704,
,,43.06172839506173,
,,43.08641975308642,
,,43.123456790123456,
,,43.148148148148145,
,,43.18518518518518,
,,43.22222222222222,
,,43.28395061728395,
,,43.30864197530864,
,,43.32098765432099,
,,43.34567901234568,
,,43.34567901234568,
,,43.39506172839506,
,,43.4320987654321,
,,43.45679012345679,
,,43.46913580246913,
,,43.50617283950617,
,,43.58024691358025,
,,43.60493827160494,
,,43.629629629629626,
,,43.65432098765432,
,,43.666666666666664,
,,43.72839506172839,
,,43.75308641975309,
,,43.77777777777778,
,,43.79012345679013,
,,43.839506172839506,
,,43.901234567901234,
,,43.93827160493827,
,,43.96296296296296,
,,44.01234567901235,
,,44.03703703703704,
,,44.06172839506173,
,,44.08641975308642,
,,44.098765432098766,
,,44.148148148148145,
,,44.148148148148145,
,,44.17283950617284,
,,44.23456790123457,
,,44.24691358024691,
,,44.28395061728395,
,,44.28395061728395,
,,44.358024691358025,
,,44.382716049382715,
,,44.407407407407405,
,,44.4320987654321,
,,44.44444444444444,
,,44.49382716049383,
,,44.53086419753087,
,,44.5679012345679,
,,44.65432098765432,
,,44.69135802469136,
,,44.75308641975309,
,,44.77777777777778,
,,44.81481481481482,
,,44.81481481481482,
,,44.851851851851855,
,,44.851851851851855,
,,44.888888888888886,
,,44.925925925925924,
,,44.95061728395062,
,,44.96296296296296,
,,44.98765432098765,
,,45.04938271604938,
,,45.074074074074076,
,,45.098765432098766,
,,45.2,
,,45.3,
,,45.3625,
,,45.375,
,,45.4375,
,,45.475,
,,45.525,
,,45.55,
,,45.6,
,,45.6,
,,45.625,
,,45.675,
,,45.7,
,,45.7375,
,,45.775,
,,45.85,
,,45.8625,
,,45.8875,
,,45.9,
,,45.925,
,,45.9375,
,,45.975,
,,46.0,
,,46.0375,
,,46.1125,
,,46.15,
,,46.1875,
,,46.25,
,,46.325,
,,46.35,
,,46.3875,
,,46.4125,
,,46.4375,
,,46.4625,
,,46.525,
,,46.5375,
,,46.625,
,,46.675,
,,46.7125,
,,46.7375,
,,46.7875,
,,46.85,
,,46.875,
,,46.8875,
,,46.8875,
,,46.9125,
,,46.975,
,,46.975,
,,47.025,
,,47.025,
,,47.075,
,,47.075,
,,47.1125,
,,47.125,
,,47.175,
,,47.2125,
,,47.2625,
,,47.2875,
,,47.3,
,,47.35,
,,47.375,
,,47.375,
,,47.4,
,,47.4,
,,47.4625,
,,47.5,
,,47.55,
,,47.5875,
,,47.6125,
,,47.6625,
,,47.7,
,,47.7375,
,,47.775,
,,47.825,
,,47.8625,
,,47.8875,
,,47.95,
,,48.0,
,,48.025,
,,48.0625,
,,48.0875,
,,48.125,
,,48.15,
,,48.175,
,,48.2125,
,,48.2375,
,,48.3,
,,48.3375,
,,48.4,
,,48.4125,
,,48.4375,
,,48.4625,
,,48.4875,
,,48.525,
,,48.6125,
,,48.6875,
,,48.75,
,,48.775,
,,48.8125,
,,48.85,
,,48.8625,
,,48.8875,
,,48.925,
,,48.9625,
,,49.0,
,,49.0625,
,,49.15,
,,49.1625,
,,49.225,
,,49.3,
,,49.3,
,,49.35,
,,49.375,
,,49.425,
,,49.4375,
,,49.475,
,,49.5375,
,,49.5875,
,,49.6125,
,,49.625,
,,49.6625,
,,49.6875,
,,49.7125,
,,49.75,
,,49.7875,
,,49.8375,
,,49.8625,
,,49.8875,
,,49.925,
,,49.975,
,,49.9875,
,,50.0,
,,50.0625,
,,50.125,
,,50.175,
,,50.2375,
,,50.278481012658226,
,,50.29113924050633,
,,50.31645569620253,
,,50.35443037974684,
,,50.392405063291136,
,,50.40506329113924,
,,50.49367088607595,
,,50.50632911392405,
,,50.53164556962025,
,,50.620253164556964,
,,50.63291139240506,
,,50.67088607594937,
,,50.721518987341774,
,,50.78481012658228,
,,50.81012658227848,
,,50.848101265822784,
,,50.860759493670884,
,,50.89873417721519,
,,50.9873417721519,
,,51.0126582278481,
,,51.0253164556962,
,,51.050632911392405,
,,51.050632911392405,
,,51.050632911392405,
,,51.075949367088604,
,,51.139240506329116,
,,51.177215189873415,
,,51.18987341772152,
,,51.22784810126582,
,,51.30379746835443,
,,51.36708860759494,
,,51.44303797468354,
,,51.48101265822785,
,,51.51898734177215,
,,51.54430379746835,
,,51.56962025316456,
,,51.607594936708864,
,,51.67088607594937,
,,51.68354430379747,
,,51.69620253164557,
,,51.721518987341774,
,,51.74683544303797,
,,51.79746835443038,
,,51.848101265822784,
,,51.91139240506329,
,,51.91139240506329,
,,51.936708860759495,
,,51.962025316455694,
,,52.0253164556962,
,,52.075949367088604,
,,52.12658227848101,
,,52.151898734177216,
,,52.18987341772152,
,,52.24050632911393,
,,52.29113924050633,
,,52.30379746835443,
,,52.32911392405063,
,,52.36708860759494,
,,52.40506329113924,
,,52.50632911392405,
,,52.54430379746835,
,,52.59493670886076,
,,52.620253164556964,
,,52.620253164556964,
,,52.620253164556964,
,,52.63291139240506,
,,52.68354430379747,
,,52.70886075949367,
,,52.734177215189874,
,,52.75949367088607,
,,52.79746835443038,
,,52.848101265822784,
,,52.87341772151899,
,,52.91139240506329,
,,52.936708860759495,
,,53.0,
,,53.08860759493671,
,,53.139240506329116,
,,53.164556962025316,
,,53.20253164556962,
,,53.278481012658226,
,,53.31645569620253,
,,53.41772151898734,
,,53.50632911392405,
,,53.54430379746835,
,,53.54430379746835,
,,53.59493670886076,
,,53.63291139240506,
,,53.67088607594937,
,,53.69620253164557,
,,53.734177215189874,
,,53.78481012658228,
,,53.81012658227848,
,,53.87341772151899,
,,53.936708860759495,
,,54.0126582278481,
,,54.050632911392405,
,,54.12658227848101,
,,54.164556962025316,
,,54.18987341772152,
,,54.21518987341772,
,,54.24050632911393,
,,54.30379746835443,
,,54.30379746835443,
,,54.34177215189873,
,,54.40506329113924,
,,54.41772151898734,
,,54.48101265822785,
,,54.49367088607595,
,,54.53164556962025,
,,54.55696202531646,
,,54.58227848101266,
,,54.64556962025316,
,,54.69620253164557,
,,54.721518987341774,
,,54.74683544303797,
,,54.822784810126585,
,,54.924050632911396,
,,55.0,
,,55.0253164556962,
,,55.063291139240505,
,,55.12658227848101,
,,55.12658227848101,
,,55.20253164556962,
,,55.25316455696203,
,,55.278481012658226,
,,55.30379746835443,
,,55.34177215189873,
,,55.41772151898734,
,,55.43037974683544,
,,55.45569620253165,
,,55.48101265822785,
,,55.54430379746835,
,,55.58227848101266,
,,55.59493670886076,
,,55.64556962025316,
,,55.67088607594937,
,,55.721518987341774,
,,55.822784810126585,
,,55.860759493670884,
,,55.89873417721519,
,,55.936708860759495,
,,56.0,
,,56.0126582278481,
,,56.08860759493671,
,,56.08860759493671,
,,56.139240506329116,
,,56.177215189873415,
,,56.22784810126582,
,,56.22784810126582,
,,56.278481012658226,
,,56.31645569620253,
,,56.379746835443036,
,,56.41772151898734,
,,56.48101265822785,
,,56.50632911392405,
,,56.55696202531646,
,,56.620253164556964,
,,56.65822784810127,
,,56.68354430379747,
,,56.734177215189874,
,,56.81012658227848,
,,56.860759493670884,
,,56.88607594936709,
,,56.936708860759495,
,,57.0,
,,57.050632911392405,
,,57.12658227848101,
,,57.177215189873415,
,,57.20253164556962,
,,57.265822784810126,
,,57.32911392405063,
,,57.40506329113924,
,,57.44303797468354,
,,57.49367088607595,
,,57.53164556962025,
,,57.54430379746835,
,,57.607594936708864,
,,57.620253164556964,
,,57.67088607594937,
,,57.721518987341774,
,,57.78481012658228,
,,57.835443037974684,
,,57.91139240506329,
,,57.924050632911396,
,,57.949367088607595,
,,58.0126582278481,
,,58.08860759493671,
,,58.139240506329116,
,,58.177215189873415,
,,58.265822784810126,
,,58.34177215189873,
,,58.392405063291136,
,,58.41772151898734,
,,58.43037974683544,
,,58.48101265822785,
,,58.51898734177215,
,,58.58227848101266,
,,58.1025641025641,
,,58.14102564102564,
,,58.15384615384615,
,,58.19230769230769,
,,58.23076923076923,
,,58.243589743589745,
,,58.256410256410255,
,,58.294871794871796,
,,58.294871794871796,
,,58.34615384615385,
,,58.37179487179487,
,,58.3974358974359,
,,58.43589743589744,
,,58.5,
,,58.52564102564103,
,,58.55128205128205,
,,58.6025641025641,
,,58.705128205128204,
,,58.782051282051285,
,,58.82051282051282,
,,58.833333333333336,
,,58.87179487179487,
,,58.91025641025641,
,,58.92307692307692,
,,58.97435897435897,
,,59.02564102564103,
,,59.12820512820513,
,,59.166666666666664,
,,59.217948717948715,
,,59.282051282051285,
,,59.30769230769231,
,,59.32051282051282,
,,59.35897435897436,
,,59.42307692307692,
,,59.44871794871795,
,,59.46153846153846,
,,59.51282051282051,
,,59.56410256410256,
,,59.61538461538461,
,,59.666666666666664,
,,59.69230769230769,
,,59.743589743589745,
,,59.76923076923077,
,,59.80769230769231,
,,59.88461538461539,
,,59.94871794871795,
,,59.97435897435897,
,,60.0,
,,60.103896103896105,
,,60.142857142857146,
,,60.15584415584416,
,,60.20779220779221,
,,60.25974025974026,
,,60.33766233766234,
,,60.41558441558441,
,,60.44155844155844,
,,60.48051948051948,
,,60.506493506493506,
,,60.54545454545455,
,,60.5974025974026,
,,60.675324675324674,
,,60.72727272727273,
,,60.81818181818182,
,,60.883116883116884,
,,60.90909090909091,
,,60.922077922077925,
,,61.02597402597402,
,,61.09090909090909,
,,61.116883116883116,
,,61.18181818181818,
,,61.23376623376623,
,,61.27272727272727,
,,61.35064935064935,
,,61.44155844155844,
,,61.51948051948052,
,,61.58441558441559,
,,61.64473684210526,
,,61.16,
,,61.17333333333333,
,,61.22666666666667,
,,61.266666666666666,
,,61.28,
,,61.346666666666664,
,,61.4,
,,61.44,
,,61.46666666666667,
,,61.53333333333333,
,,61.586666666666666,
,,61.693333333333335,
,,61.76,
,,61.8,
,,61.82666666666667,
,,61.88,
,,61.906666666666666,
,,61.96,
,,61.986666666666665,
,,62.053333333333335,
,,62.2,
,,62.21333333333333,
,,62.25333333333333,
,,62.29333333333334,
,,62.38666666666666,
,,62.413333333333334,
,,62.48,
,,62.54666666666667,
,,62.57333333333333,
,,62.61333333333334,
,,62.653333333333336,
,,62.693333333333335,
,,62.77333333333333,
,,62.84,
,,62.89333333333333,
,,62.93333333333333,
,,62.973333333333336,
,,63.013333333333335,
,,63.053333333333335,
,,63.053333333333335,
,,63.10666666666667,
,,63.17333333333333,
,,63.21333333333333,
,,63.346666666666664,
,,63.42666666666667,
,,63.44,
,,63.50666666666667,
,,63.57333333333333,
,,63.57333333333333,
,,63.61333333333334,
,,63.653333333333336,
,,63.72,
,,63.76,
,,63.85333333333333,
,,63.88,
,,63.906666666666666,
,,63.96,
,,64.0,
,,64.04,
,,64.10666666666667,
,,64.17333333333333,
,,64.22666666666667,
,,64.28,
,,64.34666666666666,
,,64.44,
,,64.45333333333333,
,,64.49333333333334,
,,64.54666666666667,
,,64.6,
,,64.68,
,,64.74666666666667,
,,64.77333333333333,
,,64.86666666666666,
,,64.88,
,,64.89333333333333,
,,64.93333333333334,
,,64.94666666666667,
,,65.02666666666667,
,,65.09333333333333,
,,65.12,
,,65.18666666666667,
,,65.24,
,,65.26666666666667,
,,65.29333333333334,
,,65.33333333333333,
,,65.37333333333333,
,,65.41333333333333,
,,65.48,
,,65.50666666666666,
,,65.57333333333334,
,,65.65333333333334,
,,65.72,
,,65.76,
,,65.8,
,,65.84,
,,65.88,
,,65.98666666666666,
,,66.06666666666666,
,,66.12,
,,66.17333333333333,
,,66.17333333333333,
,,66.25333333333333,
,,66.34666666666666,
,,66.41333333333333,
,,66.42666666666666,
,,66.46666666666667,
,,66.50666666666666,
,,66.53333333333333,
,,66.6,
,,66.62666666666667,
,,66.68,
,,66.72,
,,66.77333333333333,
,,66.84,
,,66.89333333333333,
,,66.93333333333334,
,,67.05333333333333,
,,67.06666666666666,
,,67.14666666666666,
,,67.21333333333334,
,,67.25333333333333,
,,67.32,
,,67.33333333333333,
,,67.38666666666667,
,,67.44,
,,67.46666666666667,
,,67.48,
,,67.54666666666667,
,,67.58666666666667,
,,67.64,
,,67.70666666666666,
,,67.76,
,,67.84,
,,67.88,
,,67.97333333333333,
,,68.06666666666666,
,,68.13333333333334,
,,68.18666666666667,
,,68.28378378378379,
,,68.39189189189189,
,,68.43243243243244,
,,68.48648648648648,
,,68.55405405405405,
,,68.62162162162163,
,,68.52054794520548,
,,68.58904109589041,
,,68.25,
,,68.45070422535211,
,,68.56338028169014,
,,68.5774647887324,
,,68.67605633802818,
,,68.74647887323944,
,,68.80281690140845,
,,68.87323943661971,
,,68.92957746478874,
,,69.02816901408451,
,,69.08450704225352,
,,69.16901408450704,
,,69.21126760563381,
,,69.28169014084507,
,,69.33802816901408,
,,69.40845070422536,
,,69.46478873239437,
,,69.53521126760563,
,,69.61971830985915,
,,69.67605633802818,
,,69.7605633802817,
,,69.80281690140845,
,,69.90140845070422,
,,69.95774647887323,
,,70.01408450704226,
,,70.07042253521126,
,,70.1830985915493,
,,70.2394366197183,
,,70.25352112676056,
,,70.30985915492958,
,,70.33802816901408,
,,70.3943661971831,
,,70.47887323943662,
,,70.54929577464789,
,,70.64788732394366,
,,70.7605633802817,
,,70.78873239436619,
,,70.85915492957747,
,,70.92957746478874,
,,71.02816901408451,
,,70.68571428571428,
,,70.72857142857143,
,,70.82857142857142,
,,70.9,
,,70.98571428571428,
,,71.02857142857142,
,,71.14285714285714,
,,71.21428571428571,
,,71.25714285714285,
,,71.32857142857142,
,,71.34285714285714,
,,71.37142857142857,
,,71.45714285714286,
,,71.48571428571428,
,,71.58571428571429,
,,71.65714285714286,
,,71.74285714285715,
,,71.88571428571429,
,,71.95714285714286,
,,72.1,
,,72.2,
,,72.27142857142857,
,,72.35714285714286,
,,72.45714285714286,
,,72.14492753623189,
,,72.20289855072464,
,,72.2463768115942,
,,72.31884057971014,
,,72.3913043478261,
,,72.44927536231884,
,,72.55072463768116,
,,72.6376811594203,
,,72.32352941176471,
,,72.33823529411765,
,,72.3970588235294,
,,72.47058823529412,
,,72.51470588235294,
,,72.6029411764706,
,,72.69117647058823,
,,72.76470588235294,
,,72.83823529411765,
,,72.92647058823529,
,,73.0,
,,73.04411764705883,
,,73.17647058823529,
,,72.85074626865672,
,,72.94029850746269,
,,73.02985074626865,
,,73.14925373134328,
,,73.23880597014926,
,,73.29850746268657,
,,73.3731343283582,
,,73.4776119402985,
,,73.6268656716418,
,,73.3030303030303,
,,73.37878787878788,
,,73.46969696969697,
,,73.15384615384616,
,,73.24615384615385,
,,73.35384615384615,
,,73.0625,
,,73.15625,
,,73.203125,
,,73.25,
,,73.3125,
,,72.93650793650794,
,,73.04761904761905,
,,73.11111111111111,
,,73.19047619047619,
,,73.28571428571429,
,,73.36507936507937,
,,73.46031746031746,
,,73.52380952380952,
,,73.58730158730158,
,,73.63492063492063,
,,73.58064516129032,
,,73.62903225806451,
,,73.79032258064517,
,,73.90322580645162,
,,73.57377049180327,
,,73.72131147540983,
,,73.8360655737705,
,,73.90163934426229,
,,73.98360655737704,
,,73.65,
,,73.71666666666667,
,,73.81666666666666,
,,73.42372881355932,
,,73.55932203389831,
,,73.62711864406779,
,,73.25862068965517,
,,73.3103448275862,
,,73.43103448275862,
,,73.5,
,,73.55172413793103,
,,73.60344827586206,
,,73.70689655172414,
,,73.75862068965517,
,,73.86206896551724,
,,73.91379310344827,
,,73.98275862068965,
,,74.13793103448276,
,,73.73684210526316,
,,73.33928571428571,
,,73.35714285714286,
,,73.42857142857143,
,,73.51785714285714,
,,73.55357142857143,
,,73.67857142857143,
,,73.71428571428571,
,,73.76785714285714,
,,73.83928571428571,
,,73.875,
,,74.05357142857143,
,,74.14285714285714,
,,74.19642857142857,
,,74.25,
,,74.26785714285714,
,,74.33928571428571,
,,74.44642857142857,
,,74.58928571428571,
,,74.58928571428571,
,,74.67857142857143,
,,74.73214285714286,
,,74.82142857142857,
,,74.94642857142857,
,,75.01785714285714,
,,74.98181818181818,
,,75.03636363636363,
,,75.10909090909091,
,,75.14545454545454,
,,75.2,
,,75.25454545454545,
,,75.38181818181818,
,,75.45454545454545,
,,75.49090909090908,
,,75.58181818181818,
,,75.63636363636364,
,,75.69090909090909,
,,75.8,
,,75.94545454545455,
,,76.01818181818182,
,,76.12727272727273,
,,76.27272727272727,
,,75.94444444444444,
,,76.0,
,,76.07407407407408,
,,76.14814814814815,
,,76.22222222222223,
,,76.29629629629629,
